Sno,Name,Contact Number,Fax,Address,Opening Hours,Link
3846,THE DENTAL HUB (ALEXANDRA),62749682,67606180,460 ALEXANDRA ROAD                                                                    PSA BUILDING                                                                                          #02-16 Singapore 119963,Monday and Tuesday : 09:00 am to 06:00 pmWednesday and Thursday : 09:00 am to 09:00 pmFriday : 09:00 am to 06:00 pm,http://hcidirectory.sg/hcidirectory/clinic.do?JSESSIONID=7V9npQQDFpyh0myQqZR9hNw9WKTBZhXfYSJ72PTKXjjknvr2t7zk!-774379965!NONE&task=view&toBack=search&pkId=41500
3847,THE DENTAL HUB (BEDOK),62417088,67606180,BLK 84 BEDOK NORTH STREET 4                              #01-07 Singapore 460084,"Monday to Tuesday : 09:00 am to 01:00 pm, 02:00 pm to 06:00 pmWednesday and Thursday : 09:00 am to 01:00 pm, 02:00 pm to 05:00 pm, 06:00 pm to 09:00 pmFriday : 09:00 am to 01:00 pm, 02:00 pm to 06:00 pmSaturday and Sunday : 09:00 am to 01:00 pm, 02:00 pm to 05:00 pm",http://hcidirectory.sg/hcidirectory/clinic.do?JSESSIONID=7V9npQQDFpyh0myQqZR9hNw9WKTBZhXfYSJ72PTKXjjknvr2t7zk!-774379965!NONE&task=view&toBack=search&pkId=44973
3848,THE DENTAL HUB (BOON LAY),67940788,67606180,1 JURONG WEST CENTRAL 2                                                                    JURONG POINT                                                                                          #01-16A&B Singapore 648886,Please call the clinic for operating hours,http://hcidirectory.sg/hcidirectory/clinic.do?JSESSIONID=7V9npQQDFpyh0myQqZR9hNw9WKTBZhXfYSJ72PTKXjjknvr2t7zk!-774379965!NONE&task=view&toBack=search&pkId=45235
3849,THE DENTAL HUB (DOVER),67790233,67606180,BLK 28 DOVER CRESCENT                                                                    MULTI STOREY CAR PARK                                                                                          #01-87 Singapore 130028,"Public Holiday :  ClosedMonday to Friday : 09:00 am to 01:00 pm, 02:00 pm to 05:00 pm, 06:00 pm to 09:00 pmSaturday to Sunday : 10:00 am to 01:00 pm, 02:00 pm to 05:00 pm",http://hcidirectory.sg/hcidirectory/clinic.do?JSESSIONID=7V9npQQDFpyh0myQqZR9hNw9WKTBZhXfYSJ72PTKXjjknvr2t7zk!-774379965!NONE&task=view&toBack=search&pkId=40610
3850,THE DENTAL HUB (JURONG WEST),63970284,63970284,BLK 762 Jurong West Street 75                                                                    Gek Poh Shopping Centre                                                                                          #02-254 Singapore 640762,"Public Holiday :  ClosedMonday to Friday : 09:00 am to 01:00 pm, 02:00 pm to 05:00 pm, 06:00 pm to 09:00 pmSaturday to Sunday : 10:00 am to 01:00 pm, 02:00 pm to 05:00 pm",http://hcidirectory.sg/hcidirectory/clinic.do?JSESSIONID=7V9npQQDFpyh0myQqZR9hNw9WKTBZhXfYSJ72PTKXjjknvr2t7zk!-774379965!NONE&task=view&toBack=search&pkId=34512
3851,THE DENTAL HUB (TELOK BLANGAH),62700732,63970284,12 TELOK BLANGAH CRESCENT                              #01-115 Singapore 090012,"Monday to Thursday : 09:30 am to 01:00 pm, 02:00 pm to 05:00 pm, 06:00 pm to 09:00 pmFriday to Sunday : 09:30 am to 01:00 pm, 02:00 pm to 05:00 pm",http://hcidirectory.sg/hcidirectory/clinic.do?JSESSIONID=7V9npQQDFpyh0myQqZR9hNw9WKTBZhXfYSJ72PTKXjjknvr2t7zk!-774379965!NONE&task=view&toBack=search&pkId=34830
3852,THE DENTAL HUB (WEST COAST),67758385,63970284,154 WEST COAST ROAD                                                                    WEST COAST PLAZA                                                                                          #01-84/85 Singapore 127371,"Public Holiday :  ClosedMonday to Friday : 09:00 am to 01:00 pm, 02:00 am to 05:00 pm, 06:00 pm to 09:00 pmSaturday to Sunday : 09:00 am to 01:00 pm, 02:00 pm to 05:00 pm",http://hcidirectory.sg/hcidirectory/clinic.do?JSESSIONID=7V9npQQDFpyh0myQqZR9hNw9WKTBZhXfYSJ72PTKXjjknvr2t7zk!-774379965!NONE&task=view&toBack=search&pkId=36041
3853,THE DENTAL IMPLANT CENTRE,65322644,63970284,1 RAFFLES PLACE                                                                    ONE RAFFLES PLACE                                                                                          #05-19 Singapore 048616,Please call the clinic for operating hours,http://hcidirectory.sg/hcidirectory/clinic.do?JSESSIONID=7V9npQQDFpyh0myQqZR9hNw9WKTBZhXfYSJ72PTKXjjknvr2t7zk!-774379965!NONE&task=view&toBack=search&pkId=45767
3854,THE DENTAL INN,63128998,63970284,168 Punggol Field                                                                    Punggol Plaza                                                                                          #04-01 Singapore 820168,Public Holiday :  ClosedMonday to Saturday : 09:00 am to 09:00 pmSunday : 09:00 am to 03:00 pm,http://hcidirectory.sg/hcidirectory/clinic.do?JSESSIONID=7V9npQQDFpyh0myQqZR9hNw9WKTBZhXfYSJ72PTKXjjknvr2t7zk!-774379965!NONE&task=view&toBack=search&pkId=27310
3855,THE DENTAL LODGE SEMBAWANG,64810010,63970284,BLK 120 CANBERRA CRESCENT                                                                    MULTI STOREY CAR PARK                                                                                          #01-05 Singapore 750120,Please call the clinic for operating hours,http://hcidirectory.sg/hcidirectory/clinic.do?JSESSIONID=7V9npQQDFpyh0myQqZR9hNw9WKTBZhXfYSJ72PTKXjjknvr2t7zk!-774379965!NONE&task=view&toBack=search&pkId=45865
3856,THE DENTAL PEOPLE,67814321,63970284,BLK 139 Tampines Street 11                              #01-12 Singapore 521139,Please call the clinic for operating hours,http://hcidirectory.sg/hcidirectory/clinic.do?JSESSIONID=7V9npQQDFpyh0myQqZR9hNw9WKTBZhXfYSJ72PTKXjjknvr2t7zk!-774379965!NONE&task=view&toBack=search&pkId=27330
3857,THE DENTAL PRACTICE (BEDOK) PTE LTD,62425626,63970284,BLK 746 Bedok Reservoir Road                              #01-3007 Singapore 470746,"Monday to Friday : 09:00 am to 01:00 pm, 02:00 pm to 05:00 pm, 06:00 pm to 09:00 pmSaturday to Sunday : 09:00 pm to 01:00 pm",http://hcidirectory.sg/hcidirectory/clinic.do?JSESSIONID=7V9npQQDFpyh0myQqZR9hNw9WKTBZhXfYSJ72PTKXjjknvr2t7zk!-774379965!NONE&task=view&toBack=search&pkId=44272
3858,THE DENTAL PRACTICE (PAYA LEBAR),67488678,63970284,10 EUNOS ROAD 8                                                                    SINGAPORE POST CENTRE                                                                                          #02-123 Singapore 408600,Please call the clinic for operating hours,http://hcidirectory.sg/hcidirectory/clinic.do?JSESSIONID=7V9npQQDFpyh0myQqZR9hNw9WKTBZhXfYSJ72PTKXjjknvr2t7zk!-774379965!NONE&task=view&toBack=search&pkId=45085
3859,THE DENTAL PRACTICE (TAMPINES),69098030,63970284,BLK 878C TAMPINES AVENUE 8                              #01-68 Singapore 523878,Please call the clinic for operating hours,http://hcidirectory.sg/hcidirectory/clinic.do?JSESSIONID=7V9npQQDFpyh0myQqZR9hNw9WKTBZhXfYSJ72PTKXjjknvr2t7zk!-774379965!NONE&task=view&toBack=search&pkId=46944
3860,THE DENTAL STUDIO,68360050,68368385,290 Orchard Road                                                                    Paragon                                                                                          #09-09/10 Singapore 238859,Monday to Saturday : 09:00 am to 06:00 pmSunday and Public Holiday :  Closed,http://hcidirectory.sg/hcidirectory/clinic.do?JSESSIONID=7V9npQQDFpyh0myQqZR9hNw9WKTBZhXfYSJ72PTKXjjknvr2t7zk!-774379965!NONE&task=view&toBack=search&pkId=35023
3861,THE DENTAL STUDIO,62213837,68368385,6A SHENTON WAY                              ##02-17/18 Singapore 068815,Monday to Friday : 09:00 am to 06:00 pmSaturday : 09:00 am to 01:00 pmSunday and Public Holiday :  Closed,http://hcidirectory.sg/hcidirectory/clinic.do?JSESSIONID=7V9npQQDFpyh0myQqZR9hNw9WKTBZhXfYSJ72PTKXjjknvr2t7zk!-774379965!NONE&task=view&toBack=search&pkId=44925
3862,THE DENTAL STUDIO,62620936,68368385,BLK 116 BISHAN STREET 12                                                                    BISHAN VIEW                                                                                          #01-28 (2nd Level)  Singapore 570116,Please call the clinic for operating hours,http://hcidirectory.sg/hcidirectory/clinic.do?JSESSIONID=7V9npQQDFpyh0myQqZR9hNw9WKTBZhXfYSJ72PTKXjjknvr2t7zk!-774379965!NONE&task=view&toBack=search&pkId=46700
3863,THE DENTAL SURGERY,62353272,68368385,400 ORCHARD ROAD                                                                    ORCHARD TOWERS                                                                                          #05-25/26 Singapore 238875,Monday to Saturday : 10:00 am to 05:00 pm,http://hcidirectory.sg/hcidirectory/clinic.do?JSESSIONID=7V9npQQDFpyh0myQqZR9hNw9WKTBZhXfYSJ72PTKXjjknvr2t7zk!-774379965!NONE&task=view&toBack=search&pkId=27360
3864,THE DENTALTOUCH,67793215,68368385,BLK 504 JURONG WEST STREET 51                                                                    HONG KAH COURT                                                                                          #01-231 Singapore 640504,Please call the clinic for operating hours,http://hcidirectory.sg/hcidirectory/clinic.do?JSESSIONID=7V9npQQDFpyh0myQqZR9hNw9WKTBZhXfYSJ72PTKXjjknvr2t7zk!-774379965!NONE&task=view&toBack=search&pkId=46845
3865,THE DENTIST@ORCHARD,91008111,68368385,277 ORCHARD ROAD                                                                    ORCHARD GATEWAY                                                                                          #03-01 Singapore 238858,Monday and Wednesday : 10:00 am to 06:00 pmTuesday and Thursday : 10:00 am to 07:00 pmFriday : 10:00 am to 06:00 pmSaturday : 10:00 am to 02:00 pm,http://hcidirectory.sg/hcidirectory/clinic.do?JSESSIONID=7V9npQQDFpyh0myQqZR9hNw9WKTBZhXfYSJ72PTKXjjknvr2t7zk!-774379965!NONE&task=view&toBack=search&pkId=27370
3866,THE DERMATOLOGY PRACTICE SKIN. HAIR.  ALLERGY. LASER,66943290,68368385,38 IRRAWADDY ROAD                                                                    Mount Elizabeth Novena Specialist Centre                                                                                          #07-60/61/62 Singapore 329563,Monday to Friday : 09:00 am to 06:00 pmSaturday and Saturday : 09:00 am to 01:00 pm,http://hcidirectory.sg/hcidirectory/clinic.do?JSESSIONID=7V9npQQDFpyh0myQqZR9hNw9WKTBZhXfYSJ72PTKXjjknvr2t7zk!-774379965!NONE&task=view&toBack=search&pkId=42464
3867,THE DERMATOLOGY PRACTICE SKIN.HAIR.ALLERGY.LASER @GLENEAGLES,66943290,68368385,6 NAPIER ROAD                                                                    GLENEAGLES MEDICAL CENTRE                                                                                          #04-13 Singapore 258499,Please call the clinic for operating hours,http://hcidirectory.sg/hcidirectory/clinic.do?JSESSIONID=7V9npQQDFpyh0myQqZR9hNw9WKTBZhXfYSJ72PTKXjjknvr2t7zk!-774379965!NONE&task=view&toBack=search&pkId=45821
3868,THE DIABETES & ENDOCRINE CLINIC,67333484,68368385,3 MT ELIZABETH                                                                    MOUNT ELIZABETH MEDICAL CENTRE                                                                                          #15-18 Singapore 228510,"Monday to Friday : 09:00 am to 12:30 pm, 02:00 pm to 05:00 pm",http://hcidirectory.sg/hcidirectory/clinic.do?JSESSIONID=7V9npQQDFpyh0myQqZR9hNw9WKTBZhXfYSJ72PTKXjjknvr2t7zk!-774379965!NONE&task=view&toBack=search&pkId=27380
3869,THE DOCTOR'S CLINIC,65669901,68368385,BLK 429 JURONG WEST AVE 1                              #01-318 Singapore 640429,"Eve of Chinese New Year (24/01/2020) : 09:00 am to 12:30 pmMonday : 08:30 am to 12:30 pm, 02:30 pm to 04:30 pm, 07:00 pm to 09:00 pmMonday to Friday : 08:30 am to 12:30 pm, 02:30 pm to 04:30 pmSaturday and Saturday : 09:00 am to 12:00 pmSunday and Public Holiday :  Closed",http://hcidirectory.sg/hcidirectory/clinic.do?JSESSIONID=7V9npQQDFpyh0myQqZR9hNw9WKTBZhXfYSJ72PTKXjjknvr2t7zk!-774379965!NONE&task=view&toBack=search&pkId=27390
3870,THE DRX CLINIC,67331555,67332983,302 ORCHARD ROAD                                                                    TONG BUILDING                                                                                          #16-01 Singapore 238862,Public Holiday :  ClosedMonday to Friday : 10:00 am to 08:00 pmSaturday and Sunday : 10:00 am to 06:00 pm,http://hcidirectory.sg/hcidirectory/clinic.do?JSESSIONID=7V9npQQDFpyh0myQqZR9hNw9WKTBZhXfYSJ72PTKXjjknvr2t7zk!-774379965!NONE&task=view&toBack=search&pkId=27400
3871,THE DUBLIN CLINIC,67747300,67332983,BLK 109 CLEMENTI STREET 11                              #01-25 Singapore 120109,"Public Holiday :  ClosedMonday to Thursday : 08:00 am to 01:00 pm, 05:00 pm to 08:00 pmFriday : 08:00 am to 01:00 pmSaturday : 10:00 am to 01:00 pmSunday : 05:00 pm to 08:00 pm",http://hcidirectory.sg/hcidirectory/clinic.do?JSESSIONID=7V9npQQDFpyh0myQqZR9hNw9WKTBZhXfYSJ72PTKXjjknvr2t7zk!-774379965!NONE&task=view&toBack=search&pkId=37590
3872,THE EAR NOSE THROAT - HEAD & NECK CENTRE,67353557,67332983,3 MOUNT ELIZABETH                                                                    MOUNT ELIZABETH MEDICAL CENTRE                                                                                          #05-06 Singapore 228510,Monday to Friday : 09:00 am to 05:00 pmSaturday : 09:00 am to 01:00 pm,http://hcidirectory.sg/hcidirectory/clinic.do?JSESSIONID=7V9npQQDFpyh0myQqZR9hNw9WKTBZhXfYSJ72PTKXjjknvr2t7zk!-774379965!NONE&task=view&toBack=search&pkId=36183
3873,THE EDINBURGH CLINIC,67634500,67332983,BLK 306 CHOA CHU KANG AVE 4                              #01-685 Singapore 680306,"Public Holiday :  ClosedEve of Chinese New Year (24/01/2020) : 08:30 am to 12:30 pmMonday to Friday : 08:30 am to 12:30 pm, 02:00 pm to 04:00 pm, 06:30 pm to 09:30 pmTuesday and Friday : 08:30 am to 12:30 pm, 02:00 pm to 04:00 pmSaturday : 08:30 am to 12:30 pmSunday :  Closed",http://hcidirectory.sg/hcidirectory/clinic.do?JSESSIONID=7V9npQQDFpyh0myQqZR9hNw9WKTBZhXfYSJ72PTKXjjknvr2t7zk!-774379965!NONE&task=view&toBack=search&pkId=27410
3874,THE ENDOCRINE CLINIC,67331636,67332983,3 MOUNT ELIZABETH                                                                    MOUNT ELIZABETH MEDICAL CENTRE                                                                                          #15-04 Singapore 228510,"Monday to Friday : 08:30 am to 01:00 pm, 02:00 pm to 05:00 pmSaturday : 08:30 am to 01:00 pm",http://hcidirectory.sg/hcidirectory/clinic.do?JSESSIONID=7V9npQQDFpyh0myQqZR9hNw9WKTBZhXfYSJ72PTKXjjknvr2t7zk!-774379965!NONE&task=view&toBack=search&pkId=39541
3875,THE ENDOCRINE CLINIC,65702683,67332983,38 IRRAWADDY ROAD                                                                    MOUNT ELIZABETH NOVENA SPECIALIST CENTRE                                                                                          #08-55/56/57 Singapore 329563,"Monday to Friday : 08:30 am to 01:00 pm, 02:00 pm to 05:00 pmSaturday : 08:30 am to 01:00 pm",http://hcidirectory.sg/hcidirectory/clinic.do?JSESSIONID=7V9npQQDFpyh0myQqZR9hNw9WKTBZhXfYSJ72PTKXjjknvr2t7zk!-774379965!NONE&task=view&toBack=search&pkId=41952
3876,THE ENDODONTIC OFFICE,67347790,67332983,290 ORCHARD ROAD                                                                    Paragon                                                                                          #15-03 Singapore 238859,Monday to Friday : 09:00 am to 06:00 pmSaturday : 09:00 am to 04:00 pm,http://hcidirectory.sg/hcidirectory/clinic.do?JSESSIONID=7V9npQQDFpyh0myQqZR9hNw9WKTBZhXfYSJ72PTKXjjknvr2t7zk!-774379965!NONE&task=view&toBack=search&pkId=38300
3877,THE ENDODONTIC OFFICE,67347790,67332983,101 IRRAWADDY ROAD                                                                    Royal Square at Novena                                                                                          #18-01 Singapore 329565,Please call the clinic for operating hours,http://hcidirectory.sg/hcidirectory/clinic.do?JSESSIONID=7V9npQQDFpyh0myQqZR9hNw9WKTBZhXfYSJ72PTKXjjknvr2t7zk!-774379965!NONE&task=view&toBack=search&pkId=46675
3878,THE ENDOSCOPY & PILES CENTRE (HOUGANG),66866542,67332983,BLK 684 HOUGANG AVENUE 8                              #01-981 (2nd Floor) Singapore 530684,Monday to Friday : 08:00 am to 08:00 pmSaturday : 08:00 am to 03:00 pm,http://hcidirectory.sg/hcidirectory/clinic.do?JSESSIONID=7V9npQQDFpyh0myQqZR9hNw9WKTBZhXfYSJ72PTKXjjknvr2t7zk!-774379965!NONE&task=view&toBack=search&pkId=44730
3879,THE ENT CLINIC,67107522,67332983,38 IRRAWADDY ROAD                                                                    MOUNT ELIZABETH NOVENA SPECIALIST CENTRE                                                                                          #07-46/47 Singapore 329563,Please call the clinic for operating hours,http://hcidirectory.sg/hcidirectory/clinic.do?JSESSIONID=7V9npQQDFpyh0myQqZR9hNw9WKTBZhXfYSJ72PTKXjjknvr2t7zk!-774379965!NONE&task=view&toBack=search&pkId=45171
